latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.82648,-110.93019,309.31,1,1,2024-07-12,0956,A,77,6.1NRT,294.84,7.26,N
32.81308,-110.90075,314.71,1,1,2024-07-12,0956,A,90,6.1NRT,295.02,11.38,N
32.81154,-110.89034,308.31,1,1,2024-07-12,0956,A,31,6.1NRT,294.26,6.66,N
32.78338,-110.89204,313.15,1,1,2024-07-12,0956,A,23,6.1NRT,295.49,9.18,N
32.77613,-110.90424,308.98,1,1,2024-07-12,0956,A,25,6.1NRT,293.56,6.1,N
32.77459,-110.89384,312.35,1,1,2024-07-12,0956,A,40,6.1NRT,294.14,8.66,N
32.77305,-110.88344,314.36,1,1,2024-07-12,0956,A,28,6.1NRT,294.91,10.39,N
32.77807,-110.97885,326.09,1,1,2024-07-12,0956,A,100,6.1NRT,297.86,21.09,N
32.77652,-110.96838,317.06,1,1,2024-07-12,0956,A,94,6.1NRT,296.46,11.91,N
32.74136,-110.97563,312.09,1,1,2024-07-12,0956,A,60,6.1NRT,294.85,8.74,N
32.73104,-110.96702,312.07,1,1,2024-07-12,0956,A,54,6.1NRT,295.24,8.98,N
32.7295,-110.95657,312.22,1,1,2024-07-12,0956,A,37,6.1NRT,294.9,8.92,N
49.65548,-101.81671,301.11,1.12,1.06,2024-07-12,0952,A,38,6.1NRT,289.61,6.48,N
46.71014,-111.6747,304.22,1.4,1.17,2024-07-12,0952,A,17,6.1NRT,286.34,10.37,N
46.6949,-111.68709,308.21,1.4,1.17,2024-07-12,0952,A,54,6.1NRT,287.58,14.29,N
45.2231,-106.64086,358.45,1,1,2024-07-12,0954,A,100,6.1NRT,297.38,82.18,N
45.22123,-106.62849,343.02,1,1,2024-07-12,0954,A,100,6.1NRT,297.62,48.58,N
45.21436,-106.64347,368.62,1,1,2024-07-12,0954,A,100,6.1NRT,298.68,112.01,N
45.21249,-106.63112,381.25,1,1,2024-07-12,0954,A,100,6.1NRT,305.67,158.76,N
45.20562,-106.64609,305.65,1,1,2024-07-12,0954,A,40,6.1NRT,291.46,7.13,N
45.20375,-106.63374,318.77,1,1,2024-07-12,0954,A,97,6.1NRT,291.63,16.8,N
44.30926,-117.53989,303.55,2.74,1.58,2024-07-12,0954,A,31,6.1NRT,290.69,23.29,N
44.29715,-117.57653,310.22,2.75,1.59,2024-07-12,0954,A,29,6.1NRT,291.95,38.41,N
44.29521,-117.54227,328.2,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,293.89,111.64,N
44.28305,-117.57848,314.76,2.75,1.59,2024-07-12,0954,A,84,6.1NRT,292.01,54.11,N
44.28117,-117.54483,343.5,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,296.45,211.35,N
44.26718,-117.54847,311.09,2.74,1.58,2024-07-12,0954,A,82,6.1NRT,293.56,39.91,N
44.26186,-117.71377,307.18,2.8,1.6,2024-07-12,0954,A,12,6.1NRT,289.17,34.17,N
44.25482,-117.58218,357.84,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,296.07,345.96,N
44.25309,-117.55021,348.93,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,295.88,253.11,N
44.23896,-117.55131,343.24,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,296.87,203.8,N
44.23719,-117.5184,322.53,2.73,1.58,2024-07-12,0954,A,96,6.1NRT,294.02,77.43,N
44.27816,-117.55378,337.25,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,296.17,167.23,N
44.276,-117.51862,305.35,2.73,1.58,2024-07-12,0954,A,47,6.1NRT,292.64,23.22,N
44.26602,-117.58797,318.14,2.75,1.59,2024-07-12,0954,A,88,6.1NRT,291.84,63.96,N
44.26414,-117.55674,327.83,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,294.56,106.53,N
44.2519,-117.58968,333.19,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,293.36,135.38,N
44.25002,-117.5579,354.57,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,297.25,305.02,N
44.23589,-117.55906,337.5,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,296.38,162.14,N
44.23396,-117.5263,331.5,2.73,1.58,2024-07-12,0954,A,100,6.1NRT,295.44,124.1,N
44.22173,-117.55972,328.13,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,296.24,102.68,N
44.21983,-117.52697,314.76,2.73,1.58,2024-07-12,0954,A,19,6.1NRT,294.61,45.53,N
44.21672,-117.72283,322.24,2.8,1.6,2024-07-12,0954,A,34,6.1NRT,292.16,80.66,N
44.20937,-117.59196,377.05,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,302.96,600.71,N
44.20759,-117.56062,342.88,2.74,1.58,2024-07-12,0954,A,100,6.1NRT,299.38,194.03,N
44.20573,-117.52814,377.17,2.73,1.58,2024-07-12,0954,A,100,6.1NRT,301.47,601.08,N
44.20387,-117.49566,328.63,2.71,1.58,2024-07-12,0954,A,100,6.1NRT,294.23,111.68,N
44.19516,-117.59211,322.38,2.75,1.59,2024-07-12,0954,A,58,6.1NRT,294.02,69.46,N
44.19347,-117.56182,315.64,2.74,1.58,2024-07-12,0954,A,31,6.1NRT,294.93,46.21,N
44.18627,-117.6893,325.45,2.79,1.6,2024-07-12,0954,A,89,6.1NRT,290.38,97.25,N
44.18451,-117.65702,328.03,2.78,1.59,2024-07-12,0954,A,58,6.1NRT,292.25,104.24,N
44.18275,-117.62475,341.65,2.76,1.59,2024-07-12,0954,A,100,6.1NRT,295.54,190.13,N
44.16847,-117.6239,353.42,2.76,1.59,2024-07-12,0954,A,100,6.1NRT,298.24,296.65,N
44.16677,-117.59245,374.56,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,300.74,565.71,N
44.15411,-117.62125,335.69,2.76,1.59,2024-07-12,0954,A,100,6.1NRT,292.08,155.89,N
44.15249,-117.59109,345.81,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,294.78,228.67,N
44.19566,-117.69469,317.08,2.79,1.6,2024-07-12,0954,A,27,6.1NRT,290.31,59.09,N
44.1937,-117.66216,322.7,2.78,1.59,2024-07-12,0954,A,39,6.1NRT,291.58,76.91,N
44.19169,-117.62891,318.28,2.76,1.59,2024-07-12,0954,A,55,6.1NRT,292.47,52.1,N
44.17745,-117.62901,347.05,2.76,1.59,2024-07-12,0954,A,100,6.1NRT,296.14,232.66,N
44.17555,-117.59726,339.79,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,296.36,174.1,N
44.16307,-117.62681,340.18,2.76,1.59,2024-07-12,0954,A,100,6.1NRT,294.81,185.17,N
44.16125,-117.59598,377.81,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,301.74,624.79,N
44.14875,-117.62547,310.02,2.76,1.59,2024-07-12,0954,A,68,6.1NRT,289.63,38.4,N
44.14697,-117.59481,333.33,2.75,1.59,2024-07-12,0954,A,100,6.1NRT,292.6,142.4,N
43.19584,-116.05936,305.99,2.18,1.43,2024-07-12,0954,A,66,6.1NRT,294.24,19.79,N
48.23973,-120.55742,320.72,2.2,1.44,2024-07-12,1130,A,100,6.1NRT,288.27,62.92,N
48.23917,-120.5612,317.62,2.2,1.44,2024-07-12,1130,A,95,6.1NRT,288.23,53.7,N
48.2341,-120.54009,300.06,2.21,1.44,2024-07-12,1130,A,6,6.1NRT,285.85,16.27,N
48.18304,-120.44162,303.88,2.24,1.45,2024-07-12,1130,A,57,6.1NRT,287.28,26.06,N
44.25056,-117.55326,311.78,4.25,1.91,2024-07-12,1132,A,80,6.1NRT,291.41,84.99,N
44.24847,-117.56409,311.29,4.25,1.91,2024-07-12,1132,A,65,6.1NRT,291.17,81.64,N
44.21854,-117.52322,312.36,4.28,1.91,2024-07-12,1132,A,57,6.1NRT,292.22,84.86,N
44.20303,-117.53304,328.12,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,294.55,207.04,N
44.18841,-117.48209,314.75,4.31,1.92,2024-07-12,1132,A,67,6.1NRT,292.1,99.78,N
44.20304,-117.59689,312.45,4.25,1.91,2024-07-12,1132,A,37,6.1NRT,291.83,77.06,N
44.18798,-117.60808,312.64,4.25,1.91,2024-07-12,1132,A,30,6.1NRT,291.68,77.7,N
44.17302,-117.61955,356.33,4.25,1.91,2024-07-12,1132,A,100,6.1NRT,294.72,611.87,N
44.15764,-117.56641,338,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,295.47,319.19,N
44.15951,-117.63601,314.99,4.25,1.91,2024-07-12,1132,A,84,6.1NRT,288.52,101.8,N
44.14362,-117.58131,360.75,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,294.44,721.12,N
44.19881,-117.53981,325.41,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,294.27,183.18,N
44.18446,-117.48882,315.2,4.31,1.92,2024-07-12,1132,A,80,6.1NRT,292.63,104.36,N
44.18358,-117.6154,352.79,4.25,1.91,2024-07-12,1132,A,100,6.1NRT,293.45,543.42,N
44.16846,-117.56193,326.15,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,292.92,188.5,N
44.16914,-117.62883,324.46,4.25,1.91,2024-07-12,1132,A,100,6.1NRT,291.72,174.91,N
44.15399,-117.57543,355.63,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,297.74,611.43,N
44.13998,-117.59052,333.33,4.28,1.91,2024-07-12,1132,A,100,6.1NRT,291.08,274.44,N
41.48269,-123.06429,305.26,2.57,1.54,2024-07-12,1132,A,61,6.1NRT,289.96,26.37,N
34.75991,-87.58638,320.64,1.06,1.03,2024-07-12,1605,T,50,6.1NRT,305.21,8.2,D
34.99001,-89.54392,316.92,1,1,2024-07-12,1605,T,50,6.1NRT,301.49,7.7,D
34.98119,-89.54573,319.28,1,1,2024-07-12,1605,T,69,6.1NRT,302.08,9.68,D
34.21838,-84.86235,315.45,1.42,1.18,2024-07-12,1605,T,57,6.1NRT,301.79,10.42,D
34.34467,-86.0346,315.32,1.23,1.1,2024-07-12,1605,T,58,6.1NRT,300.5,7.84,D
34.48232,-88.66344,319.24,1.01,1,2024-07-12,1605,T,63,6.1NRT,304.44,6.64,D
33.74501,-84.94038,317.55,1.43,1.18,2024-07-12,1605,T,32,6.1NRT,301.31,11.62,D
33.56145,-84.34092,317.12,1.57,1.23,2024-07-12,1605,T,55,6.1NRT,298.96,14.85,D
34.33504,-89.03748,317.82,1,1,2024-07-12,1605,T,63,6.1NRT,303.55,6.43,D
33.7226,-85.78662,315.84,1.29,1.13,2024-07-12,1605,T,51,6.1NRT,302.5,9.38,D
34.16367,-88.70172,320.45,1.01,1.01,2024-07-12,1605,T,50,6.1NRT,305.32,8.15,D
35.21627,-99.38775,363.72,3.25,1.7,2024-07-12,1605,T,100,6.1NRT,304.14,466.91,D
33.35837,-84.3731,315.3,1.58,1.24,2024-07-12,1605,T,65,6.1NRT,300.52,13.64,D
35.21836,-99.39496,358.36,3.25,1.7,2024-07-12,1605,T,99,6.1NRT,303.76,386.28,D
35.21616,-99.36015,321.06,3.23,1.7,2024-07-12,1605,T,68,6.1NRT,302.74,34.45,D
35.20318,-99.39602,337.95,3.25,1.7,2024-07-12,1605,T,87,6.1NRT,302.57,154.9,D
33.67395,-86.69153,315.32,1.17,1.08,2024-07-12,1605,T,38,6.1NRT,300.32,8,D
34.05464,-89.27414,321.6,1,1,2024-07-12,1605,T,71,6.1NRT,302.81,10.31,D
34.05309,-89.26356,330.56,1,1,2024-07-12,1605,T,82,6.1NRT,303.82,20.31,D
33.5024,-86.1216,319.62,1.25,1.11,2024-07-12,1605,T,71,6.1NRT,301.43,13.68,D
33.95863,-89.05419,328.5,1,1,2024-07-12,1605,T,80,6.1NRT,304.58,17.45,D
33.91569,-89.26577,342.55,1,1,2024-07-12,1605,T,91,6.1NRT,302.96,40.9,D
33.91414,-89.25521,316.08,1,1,2024-07-12,1605,T,60,6.1NRT,301.93,7.09,D
33.0342,-84.95238,315.14,1.48,1.2,2024-07-12,1605,T,29,6.1NRT,298.87,12.1,D
33.5611,-88.9397,312.73,1.01,1,2024-07-12,1605,T,30,6.1NRT,297.77,4.65,D
32.91159,-85.12264,317.84,1.45,1.19,2024-07-12,1605,T,69,6.1NRT,303.25,16.78,D
32.58521,-84.29568,315.13,1.65,1.26,2024-07-12,1605,T,36,6.1NRT,297.22,14.42,D
33.06489,-88.06274,311.53,1.06,1.03,2024-07-12,1605,T,37,6.1NRT,298.51,4,D
31.79512,-82.69082,325.64,2.19,1.44,2024-07-12,1605,T,79,6.1NRT,297.85,51.4,D
31.79049,-82.66862,327.18,2.2,1.44,2024-07-12,1605,T,81,6.1NRT,295.94,57.68,D
31.79477,-82.69633,319.51,2.19,1.44,2024-07-12,1605,T,72,6.1NRT,297.79,34.21,D
31.79029,-82.67412,331.15,2.2,1.44,2024-07-12,1605,T,84,6.1NRT,296.64,76.39,D
32.21674,-85.63703,316.02,1.4,1.17,2024-07-12,1605,T,50,6.1NRT,298.83,10.92,D
32.21157,-85.60844,314.47,1.4,1.17,2024-07-12,1605,T,37,6.1NRT,296.66,10.16,D
32.61676,-88.99288,330.88,1.02,1.01,2024-07-12,1605,T,83,6.1NRT,301.73,23.27,D
32.41243,-88.62483,316.03,1.04,1.02,2024-07-12,1605,T,61,6.1NRT,302.58,6.77,D
31.89515,-85.7412,316.07,1.4,1.17,2024-07-12,1605,T,65,6.1NRT,300.74,10.82,D
32.37355,-89.96965,318.95,1,1,2024-07-12,1605,T,66,6.1NRT,303.01,7.83,D
31.7271,-86.37231,319.17,1.3,1.13,2024-07-12,1605,T,70,6.1NRT,300.73,12.49,D
31.98331,-88.36784,318.97,1.06,1.03,2024-07-12,1605,T,59,6.1NRT,304.68,10.17,D
31.72205,-87.26227,311.85,1.17,1.08,2024-07-12,1605,T,48,6.1NRT,298.44,5.7,D
30.78589,-84.04088,320.77,1.88,1.34,2024-07-12,1605,T,74,6.1NRT,298.72,31.8,D
30.78216,-84.0219,324.28,1.89,1.34,2024-07-12,1605,T,78,6.1NRT,298.46,41.06,D
31.65395,-89.17326,313.12,1.02,1.01,2024-07-12,1605,T,48,6.1NRT,296.1,5.29,D
30.77602,-84.02905,327.24,1.89,1.34,2024-07-12,1605,T,81,6.1NRT,298.91,46.17,D
31.56841,-89.21882,319.49,1.02,1.01,2024-07-12,1605,T,71,6.1NRT,297.59,10.37,D
30.94262,-88.01056,326.8,1.12,1.05,2024-07-12,1607,T,80,6.1NRT,298.93,21.03,D
30.08377,-83.60081,316.99,2.09,1.41,2024-07-12,1607,T,69,6.1NRT,295.7,22.5,D
29.69032,-81.9918,313.8,2.75,1.59,2024-07-12,1607,T,0,6.1NRT,292.63,34.01,D
29.47314,-81.82399,318.93,2.86,1.61,2024-07-12,1607,T,73,6.1NRT,283.88,59.3,D
29.467,-81.79575,313.49,2.87,1.62,2024-07-12,1607,T,64,6.1NRT,285.32,38.21,D
29.47816,-81.79932,314.47,2.87,1.62,2024-07-12,1607,T,66,6.1NRT,285.52,41.81,D
19.60114,-92.29085,323.86,1.02,1.01,2024-07-12,1609,T,77,6.1NRT,296.62,16.28,D
19.45087,-92.08791,319.6,1.03,1.01,2024-07-12,1609,T,71,6.1NRT,296.63,11.58,D
19.44942,-92.07836,312.51,1.03,1.01,2024-07-12,1609,T,54,6.1NRT,296.45,5.18,D
19.39777,-92.0444,318.48,1.03,1.01,2024-07-12,1609,T,70,6.1NRT,296.66,10.15,D
19.39633,-92.03482,312.78,1.03,1.01,2024-07-12,1609,T,56,6.1NRT,296.54,5.1,D
19.29597,-92.16483,315.85,1.03,1.01,2024-07-12,1609,T,65,6.1NRT,295.48,8.32,D
18.59485,-90.23706,314.46,1.25,1.11,2024-07-12,1609,T,66,6.1NRT,297.73,8.71,D
19.62131,-98.56616,314.08,1.81,1.32,2024-07-12,1609,T,66,6.1NRT,293.17,20.17,D
18.64079,-92.16897,328.41,1.03,1.02,2024-07-12,1609,T,62,6.1NRT,299.13,21.27,D
18.6354,-92.50562,318.57,1.02,1.01,2024-07-12,1609,T,53,6.1NRT,298.35,10.09,D
18.42261,-93.18684,321.37,1,1,2024-07-12,1609,T,70,6.1NRT,298.95,9.04,D
17.89447,-92.4912,330.88,1.03,1.01,2024-07-12,1609,T,79,6.1NRT,298.86,23.31,D
17.89305,-92.48175,314.44,1.03,1.01,2024-07-12,1609,T,32,6.1NRT,298.38,5.24,D
17.90432,-93.18234,319.14,1,1,2024-07-12,1609,T,63,6.1NRT,296.68,9.67,D
17.89549,-93.18372,316.95,1,1,2024-07-12,1609,T,55,6.1NRT,295.69,7.6,D
43.26167,-79.80593,308.93,1.73,1.29,2024-07-12,1601,T,18,6.1NRT,289.06,14.27,D
42.80505,-80.10645,311.64,1.71,1.28,2024-07-12,1601,T,50,6.1NRT,294.05,13.26,D
43.18155,-84.84336,310.55,1.05,1.03,2024-07-12,1601,T,49,6.1NRT,297.14,6.29,D
43.14368,-86.21499,314.77,1,1,2024-07-12,1601,T,35,6.1NRT,299.59,5.99,D
42.75131,-86.07293,315.27,1.01,1,2024-07-12,1601,T,34,6.1NRT,298.34,6.61,D
42.33147,-85.28512,314.86,1.05,1.02,2024-07-12,1601,T,56,6.1NRT,299.56,9,D
41.75348,-85.68385,311.95,1.04,1.02,2024-07-12,1601,T,53,6.1NRT,296.33,7.22,D
41.73315,-85.79033,313.59,1.03,1.02,2024-07-12,1601,T,65,6.1NRT,297.15,7.76,D
41.7103,-85.82177,315.11,1.03,1.01,2024-07-12,1601,T,68,6.1NRT,296.74,8.46,D
41.36998,-84.91937,310.18,1.09,1.04,2024-07-12,1601,T,53,6.1NRT,294.99,5.29,D
41.42114,-85.75685,313.63,1.04,1.02,2024-07-12,1603,T,55,6.1NRT,298.93,8.26,D
41.11802,-83.95789,312.55,1.19,1.09,2024-07-12,1603,T,29,6.1NRT,295.37,6.6,D
40.27468,-84.18761,321.51,1.2,1.09,2024-07-12,1603,T,71,6.1NRT,297.56,15.83,D
40.63314,-89.63536,311.95,1.07,1.03,2024-07-12,1603,T,35,6.1NRT,297.46,5.39,D
39.97498,-86.84183,308.49,1.02,1.01,2024-07-12,1603,T,39,6.1NRT,295.57,3.82,D
39.97321,-86.83028,314.56,1.02,1.01,2024-07-12,1603,T,66,6.1NRT,297.87,8.59,D
39.87318,-86.48147,312.28,1.03,1.01,2024-07-12,1603,T,62,6.1NRT,297.3,6.59,D
39.13807,-85.95229,315.8,1.07,1.03,2024-07-12,1603,T,47,6.1NRT,299.61,7.39,D
38.42618,-82.58513,313.94,1.57,1.23,2024-07-12,1603,T,0,6.1NRT,300.05,12.97,D
38.06145,-83.93663,318.62,1.35,1.15,2024-07-12,1603,T,57,6.1NRT,301.39,10.17,D
38.27462,-85.50645,323.25,1.14,1.06,2024-07-12,1603,T,65,6.1NRT,299.47,16.5,D
37.14159,-84.17609,313.14,1.36,1.16,2024-07-12,1603,T,23,6.1NRT,297.14,9.37,D
36.7233,-84.16221,314.29,1.39,1.17,2024-07-12,1603,T,53,6.1NRT,301.42,11.22,D
37.15395,-88.78335,316.51,1,1,2024-07-12,1603,T,32,6.1NRT,301.74,7.23,D
36.14247,-83.1841,313.84,1.62,1.25,2024-07-12,1603,T,46,6.1NRT,300.26,9.3,D
36.10326,-86.15682,316.83,1.14,1.07,2024-07-12,1603,T,52,6.1NRT,300.94,7.19,D
35.43826,-86.01823,317.75,1.18,1.08,2024-07-12,1603,T,61,6.1NRT,300.98,10.06,D
35.39333,-86.12704,324.07,1.17,1.08,2024-07-12,1603,T,77,6.1NRT,300,18.64,D
35.3912,-86.11452,327.64,1.17,1.08,2024-07-12,1603,T,81,6.1NRT,299.06,23.98,D
35.93604,-89.71007,317.44,1.01,1,2024-07-12,1603,T,48,6.1NRT,301.19,7.27,D
35.89026,-89.78211,321.38,1.01,1.01,2024-07-12,1603,T,54,6.1NRT,302.46,12.11,D
34.4532,-82.68811,316.3,1.9,1.35,2024-07-12,1603,T,69,6.1NRT,299.34,18.49,D
35.2654,-87.32642,324.32,1.07,1.03,2024-07-12,1603,T,47,6.1NRT,307.6,11.08,D
35.61789,-89.94585,330.69,1.01,1.01,2024-07-12,1603,T,83,6.1NRT,301.53,22.28,D
34.89131,-85.49346,315.06,1.28,1.12,2024-07-12,1603,T,47,6.1NRT,301.31,8.66,D
35.29353,-87.97355,319.62,1.03,1.01,2024-07-12,1603,T,70,6.1NRT,301.43,10.42,D
34.87911,-85.48242,330.88,1.28,1.12,2024-07-12,1603,T,83,6.1NRT,301.01,31.71,D
48.23056,-120.53374,319.13,2.65,1.56,2024-07-12,1739,T,38,6.1NRT,298.52,44.11,D
48.23933,-120.54152,312.6,2.65,1.56,2024-07-12,1739,T,30,6.1NRT,296.75,26.81,D
48.22562,-120.54672,325.46,2.65,1.56,2024-07-12,1739,T,0,6.1NRT,299.89,71.95,D
46.70072,-111.63643,340.37,1.03,1.01,2024-07-12,1739,T,78,6.1NRT,314.15,30.19,D
46.69252,-111.64561,340.86,1.03,1.01,2024-07-12,1739,T,54,6.1NRT,316.21,30.6,D
46.6908,-111.63265,341.87,1.03,1.01,2024-07-12,1739,T,62,6.1NRT,312,33.29,D
46.69059,-111.70065,347.71,1.03,1.01,2024-07-12,1739,T,80,6.1NRT,316.16,40.22,D
46.66068,-111.61366,343.41,1.03,1.01,2024-07-12,1739,T,83,6.1NRT,314.74,34.39,D
46.65184,-111.61642,367.84,1.03,1.01,2024-07-12,1739,T,100,6.1NRT,319.66,95.02,D
46.65012,-111.60334,350.46,1.03,1.01,2024-07-12,1739,T,95,6.1NRT,314.37,48.34,D
45.21975,-106.6355,335.34,1.23,1.1,2024-07-12,1739,T,84,6.1NRT,309.95,31.38,D
45.09021,-105.93481,321.08,1.33,1.14,2024-07-12,1739,T,52,6.1NRT,305.98,8.58,D
45.21023,-106.63911,342.68,1.23,1.1,2024-07-12,1739,T,90,6.1NRT,307.7,45.04,D
45.20749,-106.62402,342.68,1.24,1.1,2024-07-12,1739,T,90,6.1NRT,310.81,44.3,D
45.15062,-106.71543,340.41,1.23,1.1,2024-07-12,1739,T,88,6.1NRT,303.03,43.19,D
45.14794,-106.70058,381.01,1.23,1.1,2024-07-12,1739,T,100,6.1NRT,310.58,196.47,D
45.14106,-106.71861,335.21,1.23,1.1,2024-07-12,1739,T,83,6.1NRT,305.31,30.35,D
45.13836,-106.7037,349.62,1.23,1.1,2024-07-12,1739,T,94,6.1NRT,309.25,64.56,D
44.87549,-106.23826,324.08,1.3,1.13,2024-07-12,1739,T,66,6.1NRT,302.64,15.97,D
44.11458,-114.9552,319.95,1.22,1.1,2024-07-12,1741,T,0,6.1NRT,304.59,11.95,D
44.25961,-117.71557,346.72,1.67,1.27,2024-07-12,1741,T,92,6.1NRT,318.32,67.27,D
44.22216,-117.53975,349.36,1.63,1.26,2024-07-12,1741,T,94,6.1NRT,309.47,91.18,D
44.22242,-117.54657,347.71,1.63,1.26,2024-07-12,1741,T,92,6.1NRT,309.77,80.48,D
44.23044,-117.7675,345.74,1.68,1.27,2024-07-12,1741,T,91,6.1NRT,314.29,69.53,D
44.22862,-117.74652,354.54,1.68,1.27,2024-07-12,1741,T,97,6.1NRT,315.72,108.81,D
44.2155,-117.72701,335.58,1.67,1.27,2024-07-12,1741,T,80,6.1NRT,314.46,33.34,D
44.20416,-117.728,348.82,1.67,1.27,2024-07-12,1741,T,93,6.1NRT,313.23,85.23,D
44.1956,-117.62855,338.26,1.65,1.26,2024-07-12,1741,T,86,6.1NRT,308.48,41.78,D
44.19385,-117.60835,383.83,1.65,1.26,2024-07-12,1741,T,100,6.1NRT,313.49,309.61,D
44.1922,-117.58938,345.49,1.64,1.26,2024-07-12,1741,T,91,6.1NRT,309.77,70.53,D
44.19057,-117.57065,329.86,1.64,1.26,2024-07-12,1741,T,38,6.1NRT,308.48,24.35,D
44.18945,-117.68935,363.53,1.66,1.27,2024-07-12,1741,T,100,6.1NRT,312.81,160.33,D
44.18604,-117.64954,331.78,1.65,1.26,2024-07-12,1741,T,64,6.1NRT,312.01,25.03,D
44.18267,-117.61028,358.3,1.65,1.26,2024-07-12,1741,T,99,6.1NRT,308.24,127.62,D
44.18099,-117.59079,356.15,1.64,1.26,2024-07-12,1741,T,98,6.1NRT,306.68,119.26,D
44.16973,-117.59166,337.69,1.64,1.26,2024-07-12,1741,T,75,6.1NRT,305.96,46.84,D
44.15685,-117.57336,327.2,1.64,1.26,2024-07-12,1741,T,27,6.1NRT,305.85,21.18,D
44.14877,-117.61157,341,1.65,1.26,2024-07-12,1741,T,88,6.1NRT,308.53,57.54,D
44.14715,-117.59239,344.03,1.64,1.26,2024-07-12,1741,T,90,6.1NRT,310.21,70.33,D
44.13595,-117.5938,328.18,1.64,1.26,2024-07-12,1741,T,43,6.1NRT,308.63,22.96,D
44.14905,-117.61708,327.83,1.65,1.26,2024-07-12,1741,T,33,6.1NRT,307.53,21.09,D
44.14733,-117.59782,343.61,1.64,1.26,2024-07-12,1741,T,90,6.1NRT,310.23,70.95,D
44.14571,-117.57967,332,1.64,1.26,2024-07-12,1741,T,74,6.1NRT,308.59,33.18,D
44.13617,-117.59971,326.45,1.64,1.26,2024-07-12,1741,T,71,6.1NRT,308.81,21.28,D
44.1344,-117.57979,322.06,1.64,1.26,2024-07-12,1741,T,60,6.1NRT,308.54,10.94,D
43.82057,-119.40179,337.65,2.06,1.4,2024-07-12,1741,T,85,6.1NRT,309.06,75.31,D
43.81862,-119.40958,334.6,2.06,1.4,2024-07-12,1741,T,82,6.1NRT,308.69,64.26,D
43.81672,-119.38385,327.73,2.05,1.39,2024-07-12,1741,T,73,6.1NRT,309.27,35.64,D
43.43464,-116.85587,340.37,1.47,1.2,2024-07-12,1741,T,84,6.1NRT,316.73,39.03,D
43.4305,-116.86276,334.48,1.47,1.2,2024-07-12,1741,T,74,6.1NRT,315.99,24.76,D
43.42881,-116.84538,328.86,1.46,1.2,2024-07-12,1741,T,58,6.1NRT,314.9,11.34,D
35.96095,-111.94022,328.17,1.06,1.03,2024-07-12,1743,T,36,6.1NRT,311.65,12.25,D
33.59847,-111.12579,340.05,1.2,1.09,2024-07-12,1743,T,84,6.1NRT,312.85,35.58,D
33.45518,-112.2256,334.77,1.09,1.04,2024-07-12,1743,T,24,6.1NRT,314.34,8.71,D
33.45332,-112.21422,334.52,1.09,1.04,2024-07-12,1743,T,26,6.1NRT,314.72,7.73,D
32.81559,-110.89743,336.88,1.27,1.12,2024-07-12,1743,T,77,6.1NRT,315.56,23.71,D
32.81329,-110.8842,333,1.27,1.12,2024-07-12,1743,T,61,6.1NRT,315.93,16.46,D
32.78402,-110.89148,336.73,1.27,1.12,2024-07-12,1743,T,20,6.1NRT,317.57,17.97,D
32.73479,-110.90928,349.62,1.27,1.12,2024-07-12,1743,T,92,6.1NRT,312.31,58.95,D
32.72733,-110.92498,335.34,1.27,1.12,2024-07-12,1743,T,76,6.1NRT,312.13,24.83,D
32.72503,-110.91172,342.44,1.27,1.12,2024-07-12,1743,T,86,6.1NRT,313.26,40,D
32.49446,-115.43541,329.53,1.01,1.01,2024-07-12,1743,T,49,6.1NRT,311.91,6.72,D
32.36769,-114.99347,338.96,1,1,2024-07-12,1743,T,79,6.1NRT,310.1,22.63,D
30.62889,-108.22107,357.88,2.05,1.39,2024-07-12,1743,T,98,6.1NRT,311.14,181.15,D
30.62481,-108.20061,348.24,2.06,1.4,2024-07-12,1743,T,92,6.1NRT,312.82,118.51,D
48.25023,-120.57112,314.56,3.49,1.76,2024-07-12,1917,T,47,6.1NRT,296.63,58.88,D
48.24072,-120.53716,314.68,3.51,1.76,2024-07-12,1917,T,60,6.1NRT,297.16,63.27,D
48.23862,-120.57684,327.19,3.49,1.76,2024-07-12,1917,T,56,6.1NRT,298.27,125.72,D
